utt_id,seg_id,speaker,type,language,source_wav,audio_path,start_sec,end_sec,duration_sec,rms_dbfs,peak,clip_ratio,silence_ratio,text,keep,qc_reason,split
iu__95c8f31eea__r0004__u078,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u078.wav,941.944,953.944,12.0,-24.999998092651367,0.7968282103538513,0.0,0.15141430948419302,"질문들을 굉장히 다채롭게 해주셔서 앨범에 대한 얘기, 개인에 대한 얘기 다 할 수 있어서 되게 수답던 느낌이고 재밌었습니다",True,ok,train
iu__95c8f31eea__r0004__u079,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u079.wav,953.944,965.944,12.0,-25.0,0.5877227187156677,0.0,0.20133111480865223,"글로벌 팬분들과 함께한 아이유의 트랜스페어런트 인터뷰 재밌게 보셨나요? 재밌게 보셨다면 K-POP ON SPOTIFY 공식 유튜브 채널 구독과 좋아요, 알림 설정까지!",True,ok,train
iu__95c8f31eea__r0004__u080,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u080.wav,965.944,977.944,12.0,-25.000001907348633,0.5055744647979736,0.0,0.12146422628951747,아이유의 쇼퍼는 스포티파이 케이팝 온 플레이리스트에서 많이 들어주시고요 여기서 유독 많이 들어주시고요 그럼 아이유의 여섯 번째 미니앨범 더 미니,True,ok,train
iu__95c8f31eea__r0004__u081,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u081.wav,977.944,984.5413333333333,6.597333333333381,-25.0,0.4782579243183136,0.0,0.10909090909090909,워킹도 올리온 스포티파이,True,ok,train
iu__95c8f31eea__r0004__u082,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u082.wav,985.0373333333333,997.0373333333333,12.0,-25.000001907348633,0.4085691273212433,0.0,0.1064891846921797,지금 그렇게 게으르게 해가지고 1년 내내 한 번 후회해봐. 외로움과 공허함을 느낄 때 자존감을 채우기 위한 노래. 그리고 혹시 티켓팅 성공?,True,ok,train
iu__95c8f31eea__r0004__u083,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u083.wav,997.0373333333333,1009.0373333333333,12.0,-25.0,0.49443286657333374,0.0,0.07487520798668885,성공하는 방법이 있나요? 저 이거 하고 성공했었던 적이 있거든요 뽀삐 뽀 챌린지 제발! 지금 언니 빼고 다 했어! 하셨어 뽀삐 뽀삐 뽀 뽀삐 뽀 과연 어떤 플레이리스트가 탄생할지 기대되시죠?,True,ok,train
iu__95c8f31eea__r0004__u084,iu__95c8f31eea__r0004,iu,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/iu/iu__95c8f31eea__r0004.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__95c8f31eea__r0004__u084.wav,1009.0373333333333,1019.4853333333334,10.448000000000093,-24.999998092651367,0.6994385719299316,0.0,0.0745697896749522,그럼 바로 시작해 볼게요,True,ok,train
iu__c5bd08ee5f__r0005__u000,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u000.wav,5.944,17.944,12.0,-25.0,0.27674463391304016,0.0,0.11980033277870217,보고 싶은 생각에 들어간 우리 창에 나는 말을 꺼는데,True,ok,train
iu__c5bd08ee5f__r0005__u001,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u001.wav,17.944,29.944,12.0,-25.000001907348633,0.28293514251708984,0.0,0.1048252911813644,보내지는 않을래 느린 한마디보다 조용함이 더 좋아 기다리고 있지만 매일 이런,True,ok,train
iu__c5bd08ee5f__r0005__u003,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u003.wav,41.944,53.944,12.0,-25.000001907348633,0.30881252884864807,0.0,0.09816971713810316,말로만은 지겨운 걸 먼저 와서 보여줘 먼저 와서 보여줘 Cause I'm not gonna be the one to get hurt,True,ok,val
iu__c5bd08ee5f__r0005__u004,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u004.wav,53.944,65.944,12.0,-25.0,0.32057908177375793,0.0,0.1896838602329451,"Heart, nah nah, I'm not gonna be the one to get hurt Heart, nah nah, I'm not gonna be the one to get hurt Hurt",True,ok,train
iu__c5bd08ee5f__r0005__u005,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u005.wav,65.944,77.944,12.0,-25.0,0.3842136859893799,0.0,0.2878535773710483,"I'm not gonna be the one who get hurt, hurt I'm not gonna be the one who get hurt I'm not gonna be",True,ok,train
iu__c5bd08ee5f__r0005__u006,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u006.wav,84.024,96.024,12.0,-25.0,0.2790224254131317,0.0,0.16971713810316139,난 재미없어 게임 같은 건 다 필요 없어 아무리 좋아도 넌 말로,True,ok,train
iu__c5bd08ee5f__r0005__u007,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u007.wav,96.024,108.024,12.0,-25.0,0.2830464839935303,0.0,0.09317803660565724,더 많은 지겨운 걸 먼저 와서 보여줘 먼저 와서 보여줘 I'm not gonna be the one to get hurt Hurt,True,ok,train
iu__c5bd08ee5f__r0005__u008,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u008.wav,108.024,120.024,12.0,-25.0,0.3374410569667816,0.0,0.1064891846921797,"I'm not gonna be the one to get hurt, hurt, na-na I'm not gonna be the one to get hurt, hurt I'm not gonna be",True,ok,train
iu__c5bd08ee5f__r0005__u009,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u009.wav,126.56266666666666,138.56266666666664,11.999999999999986,-25.0,0.3906828463077545,0.0,0.12333333333333334,여기까지야 네가 와 있는 곳은 너무 멀어서 너무 말끈합니다 wanna get high 여기까지,True,ok,train
iu__c5bd08ee5f__r0005__u010,iu__c5bd08ee5f__r0005,iu,song,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__c5bd08ee5f__r0005/iu__c5bd08ee5f__r0005__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__c5bd08ee5f__r0005__u010.wav,138.56266666666664,150.56266666666664,12.0,-25.000001907348633,0.37967735528945923,0.0,0.16139767054908485,너무 멀어서,True,ok,train
iu__41de89b2d0__r0006__u000,iu__41de89b2d0__r0006,iu,song,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__41de89b2d0__r0006/iu__41de89b2d0__r0006__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__41de89b2d0__r0006__u000.wav,17.357333333333333,29.357333333333333,12.0,-24.999998092651367,0.2791232764720917,0.0,0.17304492512479203,รู้บ้างไหมว่าฉันคิดอยู่สมอง ถ้ามีโอกาสได้รักเธอแล้วไม่ จะเข้าเธอไว้ แบบรอเธออีกหาย,True,ok,train
iu__41de89b2d0__r0006__u001,iu__41de89b2d0__r0006,iu,song,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__41de89b2d0__r0006/iu__41de89b2d0__r0006__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__41de89b2d0__r0006__u001.wav,29.357333333333333,41.35733333333333,11.999999999999996,-24.999998092651367,0.29073622822761536,0.0,0.085,มาอีกเลย รักแรกนั้นยังอย่าง ฉันคงยังอย่าง แม้เธอเล่า เธอร้อย ไม่มีวันที่,True,ok,train
iu__41de89b2d0__r0006__u002,iu__41de89b2d0__r0006,iu,song,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__41de89b2d0__r0006/iu__41de89b2d0__r0006__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__41de89b2d0__r0006__u002.wav,90.65866666666666,97.88533333333334,7.226666666666674,-25.000001907348633,0.651022732257843,0.0,0.23756906077348067,I can't believe it.,True,ok,train
iu__41de89b2d0__r0006__u003,iu__41de89b2d0__r0006,iu,song,th,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/iu__41de89b2d0__r0006/iu__41de89b2d0__r0006__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/iu/iu__41de89b2d0__r0006__u003.wav,110.41333333333333,121.864,11.450666666666677,-25.000001907348633,0.8680474162101746,0.0,0.31762652705061084,Thank you for watching!,True,ok,train
ive_gaeul__53c3dda69f__r0007__u000,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u000.wav,40.33333333333333,52.33333333333333,12.0,-25.0,0.2784784734249115,0.0,0.129783693843594,"It's so beautiful, the young city lights Full moon is shining in my eyes",True,ok,train
ive_gaeul__53c3dda69f__r0007__u001,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u001.wav,52.33333333333333,64.008,11.674666666666667,-25.0,0.3932798504829407,0.0,0.19006849315068494,끝도 없이 유난히 길던 밤 끝에서 잊었어,True,ok,val
ive_gaeul__53c3dda69f__r0007__u002,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u002.wav,71.608,83.608,12.0,-25.0,0.3810270130634308,0.0,0.1713810316139767,그녀 그녀 그녀 알 것만 같아 너라도 know why 이상한,True,ok,train
ive_gaeul__53c3dda69f__r0007__u003,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u003.wav,83.608,95.608,12.0,-24.999998092651367,0.3569452464580536,0.0,0.15307820299500832,다음 영상에서 만나요.,True,ok,train
ive_gaeul__53c3dda69f__r0007__u004,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u004.wav,95.608,107.608,12.0,-25.0,0.30596107244491577,0.0,0.06655574043261231,내 모습이 떠올라서 날 괴롭혀 끝도 없이 유난히 길던 밤 끝에서,True,ok,train
ive_gaeul__53c3dda69f__r0007__u005,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u005.wav,113.592,125.592,12.0,-25.0,0.4126729369163513,0.0,0.17470881863560733,아싸 언제 처음 이끌린 아싸름이 그냥 그냥 그냥 알고만 가,True,ok,train
ive_gaeul__53c3dda69f__r0007__u006,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u006.wav,125.592,137.59199999999998,11.999999999999986,-25.000001907348633,0.37749025225639343,0.0,0.24666666666666667,다음 영상에서 만나요.,True,ok,train
ive_gaeul__53c3dda69f__r0007__u007,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u007.wav,137.59199999999998,145.79999999999998,8.207999999999998,-25.0,0.35981646180152893,0.0,0.25304136253041365,My dream is to grow On my dream is to grow My dream is to grow,True,ok,train
ive_gaeul__53c3dda69f__r0007__u008,ive_gaeul__53c3dda69f__r0007,ive_gaeul,song,"ko, en",/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__53c3dda69f__r0007/ive_gaeul__53c3dda69f__r0007__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__53c3dda69f__r0007__u008.wav,147.02133333333333,156.12533333333332,9.103999999999985,-24.999998092651367,0.48197126388549805,0.0,0.2565789473684211,"Cry, my, my, my, my, my, my, my",True,ok,train
ive_gaeul__b42971c341__r0008__u001,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u001.wav,37.528000000000006,49.528000000000006,12.0,-25.0,0.222337543964386,0.0,0.13976705490848584,見つめた君が恋しい でんぐり返しの日々 かわいそうな,True,ok,train
ive_gaeul__b42971c341__r0008__u002,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u002.wav,49.528000000000006,61.528000000000006,12.0,-25.0,0.23175492882728577,0.0,0.15474209650582363,お疲れ様でした,True,ok,train
ive_gaeul__b42971c341__r0008__u003,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u003.wav,61.528000000000006,73.528,12.0,-25.000001907348633,0.249039426445961,0.0,0.08319467554076539,目の前でずっと輝いている幸せだ 麦わらのゴージの木,True,ok,train
ive_gaeul__b42971c341__r0008__u004,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u004.wav,73.528,85.528,12.0,-25.0,0.20227330923080444,0.0,0.03161397670549085,ご視聴ありがとうございました。,True,ok,train
ive_gaeul__b42971c341__r0008__u005,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u005.wav,85.528,97.528,12.0,-25.0,0.2311791181564331,0.0,0.064891846921797,と笑えたあの日の恋 もう離れないでと泣きそうな目で見つめる君よ,True,ok,train
ive_gaeul__b42971c341__r0008__u006,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u006.wav,97.528,108.18933333333334,10.661333333333332,-25.0,0.23112982511520386,0.0,0.08426966292134831,雲のような優しさでそっとぎゅっと 抱きしめて 抱きしめて離さない,True,ok,train
ive_gaeul__b42971c341__r0008__u007,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u007.wav,121.35733333333333,133.35733333333332,11.999999999999986,-25.0,0.2029505968093872,0.0,0.11833333333333333,麦わらの帽子の君が揺れたマリーゴールドに似てる あれは空が,True,ok,train
ive_gaeul__b42971c341__r0008__u008,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u008.wav,133.35733333333332,145.35733333333332,12.0,-25.0,0.20082902908325195,0.0,0.06156405990016639,また会いましょう。,True,ok,train
ive_gaeul__b42971c341__r0008__u009,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u009.wav,145.35733333333332,157.35733333333332,12.0,-25.000001907348633,0.23775508999824524,0.0,0.08153078202995008,そんな目で見つめる君を 雲のような優しさでそっとぎゅっと抱きしめて,True,ok,train
ive_gaeul__b42971c341__r0008__u010,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u010.wav,157.35733333333332,169.35733333333332,12.0,-25.0,0.2515251636505127,0.0,0.05324459234608985,ご視聴ありがとうございました。,True,ok,train
ive_gaeul__b42971c341__r0008__u011,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u011.wav,169.35733333333332,178.54666666666665,9.189333333333337,-25.0,0.23066619038581848,0.0,0.08695652173913043,二人の影を残すから いつまでも いつまでもこのまま,True,ok,train
ive_gaeul__b42971c341__r0008__u012,ive_gaeul__b42971c341__r0008,ive_gaeul,song,jp,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/02_vocals/uvr5/03_dereverb/ive_gaeul__b42971c341__r0008/ive_gaeul__b42971c341__r0008__dereverb.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__b42971c341__r0008__u012.wav,180.62133333333335,191.90133333333333,11.279999999999973,-25.0,0.24443648755550385,0.0,0.20707964601769913,離さない Ah いつまでも いつまでも 離さない,True,ok,train
ive_gaeul__f0d4dba14d__r0009__u000,ive_gaeul__f0d4dba14d__r0009,ive_gaeul,speech,ko,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/01_raw_wav/ive_gaeul/ive_gaeul__f0d4dba14d__r0009.wav,/content/drive/MyDrive/Qwen3_SVS_Project/runs/NB01_20260205_091627/03_segments/voiced_chunks/ive_gaeul/ive_gaeul__f0d4dba14d__r0009__u000.wav,0.0,7.0,7.0,-25.0,0.34062281250953674,0.0,0.0,"제가 또 볼링을 좀 치지 않았습니까? 그래서 아주 마음에 들고요. 그리고 사랑님은 나왔어요, 드디어.",True,ok,train
